Resource Pool,Scheduler,Injection Rate (Mbps),Trial 1,Avg. execution time / app.(ns),Avg. cumulative execution time / app. (ns),Avg. Scheduling overhead / app.(ns), cpu1, cpu2, cpu3, cpu4, cpu5, cpu6, cpu7, fft1, fft2, fft3, fft4, fft5, fft6, fft7, fft8, mmult1, mmult2, zip1, zip2, gpu1
C4+F0+M0+Z0+G0,EFT,2000,13610773.633802816,205195836.84507042,13610773.633802816,1156594.028169014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,EFT,1500,13254025.915492957,223476364.1690141,13254025.915492957,1185092.5070422536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,EFT,1000,14205076.281690141,211738468.05633804,14205076.281690141,1198398.647887324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,EFT,500,14966973.746478872,173213780.28169015,14966973.746478872,1158415.323943662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,EFT,100,10460442.591549296,53826505.464788735,10460442.591549296,1321386.8169014084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,EFT,10,11197343.09859155,48497278.64788733,11197343.09859155,1264014.4225352113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,EFT,1800,15732085.633802816,214012638.64788732,15732085.633802816,1190551.8873239437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,EFT,1300,13300050.47887324,196770271.54929578,13300050.47887324,1199475.8309859154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,EFT,800,13386588.845070422,204237796.95774648,13386588.845070422,1177120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,EFT,300,13584026.14084507,93467407.77464789,13584026.14084507,1221513.014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,EFT,50,12573269.183098592,51163012.957746476,12573269.183098592,1433506.704225352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,EFT,1700,15760537.239436619,204076257.35211268,15760537.239436619,1243623.2112676057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,EFT,1200,14362563.154929578,196791539.3802817,14362563.154929578,1351118.4225352113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,EFT,700,12463771.04225352,166061345.35211268,12463771.04225352,1236941.971830986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,EFT,200,12675013.85915493,72099162.14084508,12675013.85915493,1203591.661971831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,EFT,70,9939557.408450704,46979967.09859155,9939557.408450704,1228141.971830986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,EFT,30,11010464.90140845,48140676.50704225,11010464.90140845,1272069.4084507043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,EFT,80,10170471.211267605,48813957.40845071,10170471.211267605,1294183.661971831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,EFT,20,11177846.985915493,47400223.549295776,11177846.985915493,1467783.2112676057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,EFT,1900,15854565.85915493,239233054.1971831,15854565.85915493,1144882.9295774647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,EFT,1600,16019720.112676056,221987660.6197183,16019720.112676056,1393954.2535211267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,EFT,1100,14122312.563380282,227918610.92957747,14122312.563380282,1215323.9436619717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,EFT,600,12387481.239436619,152613625.69014084,12387481.239436619,1280137.4647887324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,EFT,90,10267195.04225352,49050747.94366197,10267195.04225352,1159086.8732394367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,EFT,40,12695519.549295774,52332711.211267605,12695519.549295774,1449595.4929577464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,EFT,1400,13023252.732394366,229934026.36619717,13023252.732394366,1107050.366197183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,ETF,2000,14400134.760563381,229714412.1690141,14400134.760563381,1512697.690140845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,ETF,1500,13264003.605633803,213351433.01408452,13264003.605633803,1466006.985915493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,ETF,1000,15236882.47887324,248677612.1690141,15236882.47887324,1470965.1830985916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,ETF,500,14665524.281690141,155210226.028169,14665524.281690141,1185673.4647887324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,ETF,100,10443922.47887324,49826698.366197184,10443922.47887324,1245277.295774648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,ETF,10,11201286.309859155,46873412.50704225,11201286.309859155,1378070.0845070423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,ETF,1800,16105483.267605634,245043206.30985916,16105483.267605634,1300549.8591549296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,ETF,1300,13673398.985915493,210281540.95774648,13673398.985915493,1239747.6056338027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,ETF,800,14034392.338028168,201285046.08450705,14034392.338028168,1294981.8591549296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,ETF,300,13836520.112676056,110857100.16901408,13836520.112676056,1255806.1971830986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,ETF,50,12492832.450704226,49905885.295774646,12492832.450704226,1254043.042253521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,ETF,1700,15859574.535211267,215603581.7464789,15859574.535211267,1339879.661971831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,ETF,1200,14481728.90140845,206494895.7746479,14481728.90140845,1222496.9014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,ETF,700,13650020.507042253,201530923.26760563,13650020.507042253,1213693.295774648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,ETF,200,12773179.492957747,75786312.11267605,12773179.492957747,1398152.1126760563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,ETF,70,10044641.802816901,47914502.76056338,10044641.802816901,1465210.5915492957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,ETF,30,10982880.450704226,47851505.57746479,10982880.450704226,1258428.3943661973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,ETF,80,10157220.056338029,50092463.32394366,10157220.056338029,1327829.633802817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,ETF,20,11204881.57746479,47991481.69014084,11204881.57746479,1524097.8028169014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,ETF,1900,16280373.633802816,238119724.6197183,16280373.633802816,1335889.5774647887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,ETF,1600,15338700.61971831,193326458.14084506,15338700.61971831,1238500.5070422536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,ETF,1100,13884893.746478872,202937022.1971831,13884893.746478872,1388559.323943662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,ETF,600,13207917.070422536,150432630.53521127,13207917.070422536,1391822.4225352113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,ETF,90,10344405.183098592,52894625.35211267,10344405.183098592,1398872.338028169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,ETF,40,12672307.38028169,50231414.98591549,12672307.38028169,1275111.661971831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4+F0+M0+Z0+G0,ETF,1400,13388345.690140845,190243084.6197183,13388345.690140845,1483141.8591549296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,SIMPLE,2000,15117244.845070422,269958033.12676054,15117244.845070422,1244630.985915493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,SIMPLE,1500,14467422.647887323,246595683.6056338,14467422.647887323,1193767.2112676057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,SIMPLE,1000,14441188.95774648,230722290.92957747,14441188.95774648,1315960.338028169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,SIMPLE,500,16610565.85915493,222815352.78873238,16610565.85915493,1365860.5070422536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,SIMPLE,100,10327141.85915493,74893141.63380282,10327141.85915493,1290275.1549295774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,SIMPLE,10,10697162.366197184,52353047.887323946,10697162.366197184,1212390.7605633803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,SIMPLE,1800,17223622.76056338,264951978.36619717,17223622.76056338,1398651.042253521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,SIMPLE,1300,15311148.61971831,270128313.69014084,15311148.61971831,1426953.014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,SIMPLE,800,13249371.04225352,198672464.67605633,13249371.04225352,1184612.0563380283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,SIMPLE,300,14800760.338028168,122287167.09859155,14800760.338028168,1262230.985915493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,SIMPLE,50,12357005.52112676,66415170.704225354,12357005.52112676,1246010.1408450704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,SIMPLE,1700,17501335.436619718,278245316.5070422,17501335.436619718,1374473.9154929577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,SIMPLE,1200,15387615.09859155,242301498.5915493,15387615.09859155,1341444.957746479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,SIMPLE,700,13493803.718309859,212757132.6197183,13493803.718309859,1194370.704225352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,SIMPLE,200,12751766.985915493,107977255.66197184,12751766.985915493,1206465.352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,SIMPLE,70,9886483.830985915,65428454.30985916,9886483.830985915,1280105.014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,SIMPLE,30,10784736.0,60913103.774647884,10784736.0,1562418.9295774647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,SIMPLE,80,10107923.830985915,69543184.22535211,10107923.830985915,1253679.7746478873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,SIMPLE,20,10692393.014084507,54492323.6056338,10692393.014084507,1259942.7605633803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,SIMPLE,1900,16997400.33802817,254962081.35211268,16997400.33802817,1225332.7323943663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,SIMPLE,1600,16772931.154929578,261341764.05633804,16772931.154929578,1223698.9295774647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,SIMPLE,1100,14416333.070422536,239927443.3802817,14416333.070422536,1268622.8732394367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,SIMPLE,600,14736699.492957747,226570815.09859154,14736699.492957747,1173331.38028169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,SIMPLE,90,10173151.549295774,67861898.36619718,10173151.549295774,1353704.1126760563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,SIMPLE,40,12546115.154929578,63674258.92957746,12546115.154929578,1323177.9154929577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,SIMPLE,1400,15927698.47887324,258296544.0,15927698.47887324,1350924.61971831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,MET,2000,15547515.943661971,274274497.35211265,15547515.943661971,1301110.985915493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,MET,1500,14679666.028169014,244358145.8028169,14679666.028169014,1478073.690140845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,MET,1000,15170427.943661971,248437665.8028169,15170427.943661971,1424144.2253521127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,MET,500,14361068.169014085,184255800.33802816,14361068.169014085,1262366.1971830986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,MET,100,10334647.887323944,73088947.83098592,10334647.887323944,1300850.028169014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,MET,10,10728714.816901408,53496549.40845071,10728714.816901408,1366928.676056338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,MET,1800,17161828.95774648,278734073.69014084,17161828.95774648,1361584.676056338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,MET,1300,15541138.47887324,249340480.45070422,15541138.47887324,1347605.1830985916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,MET,800,13920993.352112677,209272986.5915493,13920993.352112677,1478106.1408450704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,MET,300,14280927.09859155,137884262.76056337,14280927.09859155,1299323.042253521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,MET,50,12414086.760563381,66894984.112676054,12414086.760563381,1566398.647887324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,MET,1700,17674773.633802816,272787079.2112676,17674773.633802816,1480068.5070422536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,MET,1200,15465409.802816901,266809584.2253521,15465409.802816901,1274618.5915492957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,MET,700,14218811.04225352,231673076.73239437,14218811.04225352,1469128.5633802817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,MET,200,13393985.802816901,88323717.85915492,13393985.802816901,1418321.5774647887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,MET,70,9847521.802816901,67759870.64788732,9847521.802816901,1536118.5352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,MET,30,10735112.112676056,58581261.97183099,10735112.112676056,1318997.633802817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,MET,80,10088813.52112676,67943611.94366197,10088813.52112676,1385005.971830986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,MET,20,10693484.169014085,53794256.67605634,10693484.169014085,1282233.2394366197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,MET,1900,16869997.521126762,268705967.7746479,16869997.521126762,1270142.1971830986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,MET,1600,17450874.591549296,265784745.01408452,17450874.591549296,1459334.7605633803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,MET,1100,14659738.591549296,236846338.70422536,14659738.591549296,1252662.985915493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,MET,600,15258120.112676056,222066000.67605633,15258120.112676056,1483646.1971830986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,MET,90,10220207.323943662,71615014.30985916,10220207.323943662,1449536.4507042253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,MET,40,12615209.014084507,66041704.112676054,12615209.014084507,1360710.7605633803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,MET,1400,15491382.535211267,269386751.5492958,15491382.535211267,1227637.1830985916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,EFT,2000,15151197.295774648,285546187.7183099,15151197.295774648,1233073.5774647887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,EFT,1500,15366326.084507043,290589227.26760566,15366326.084507043,1200601.690140845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,EFT,1000,14236054.084507043,240686880.90140846,14236054.084507043,1488866.2535211267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,EFT,500,16752019.38028169,235850880.45070422,16752019.38028169,1391986.4788732394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,EFT,100,10311501.971830986,75077172.28169014,10311501.971830986,1276914.028169014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,EFT,10,10707958.084507043,52356494.42253521,10707958.084507043,1341277.295774648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,EFT,1800,17534848.450704224,277976702.64788735,17534848.450704224,1342916.0563380283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,EFT,1300,13333457.126760563,231253412.50704226,13333457.126760563,1317394.4788732394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,EFT,800,14583159.887323944,217368836.50704226,14583159.887323944,1350889.9154929577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,EFT,300,13756389.408450704,155000398.4225352,13756389.408450704,1242116.0563380283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,EFT,50,12322608.676056338,63732586.366197184,12322608.676056338,1280546.2535211267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,EFT,1700,15816881.126760563,233621339.04225352,15816881.126760563,1218491.042253521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,EFT,1200,15392738.253521128,255158942.64788732,15392738.253521128,1298257.1267605633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,EFT,700,14261542.309859155,233000226.70422536,14261542.309859155,1184767.0985915493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,EFT,200,12815157.183098592,85653364.73239437,12815157.183098592,1226701.5211267606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,EFT,70,9846336.90140845,66986537.01408451,9846336.90140845,1386276.0563380283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,EFT,30,10746948.056338029,59455727.32394366,10746948.056338029,1388109.5211267606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,EFT,80,10095771.492957747,69686769.57746479,10095771.492957747,1336418.2535211267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,EFT,20,10690129.126760563,55022675.38028169,10690129.126760563,1382556.8450704226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,EFT,1900,16992562.478873238,268907556.9577465,16992562.478873238,1412933.8591549296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,EFT,1600,16565993.014084507,266923822.87323943,16565993.014084507,1211630.8732394367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,EFT,1100,14924339.38028169,238661728.90140846,14924339.38028169,1229436.8450704226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,EFT,600,14922115.605633803,204726353.5774648,14922115.605633803,1395376.676056338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,EFT,90,10172226.704225352,71321615.77464789,10172226.704225352,1274848.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,EFT,40,12534545.126760563,66184674.704225354,12534545.126760563,1542499.6056338027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,EFT,1400,13527529.915492957,247696408.78873238,13527529.915492957,1388360.1126760563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,ETF,2000,14891180.61971831,260661782.98591548,14891180.61971831,1368249.690140845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,ETF,1500,13105431.887323944,243293706.81690142,13105431.887323944,1534557.7464788733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,ETF,1000,15639926.985915493,257802711.88732395,15639926.985915493,1567457.352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,ETF,500,17058060.169014085,219767707.49295774,17058060.169014085,1334616.7887323943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,ETF,100,10320271.774647888,70671924.73239437,10320271.774647888,1357066.366197183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,ETF,10,10733348.507042253,53081752.788732395,10733348.507042253,1551236.5070422536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,ETF,1800,17232372.732394367,262858270.1971831,17232372.732394367,1424163.6056338027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,ETF,1300,15265999.323943662,281056379.0422535,15265999.323943662,1316785.1267605633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,ETF,800,14750905.239436619,226365013.63380283,14750905.239436619,1349526.5352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,ETF,300,14572025.690140845,122138160.22535211,14572025.690140845,1530426.1408450704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,ETF,50,12414848.450704226,64891652.50704225,12414848.450704226,1527788.1690140846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,ETF,1700,16886360.33802817,247690637.52112675,16886360.33802817,1328955.4929577464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,ETF,1200,15904288.0,291505085.74647886,15904288.0,1545613.0704225353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,ETF,700,14338032.676056338,217880907.71830985,14338032.676056338,1308443.042253521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5+F0+M0+Z0+G0,ETF,200,13207778.253521128,77525595.04225352,13207778.253521128,1491300.5070422536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
